Date,AAPL,MSFT,AMZN,NFLX,META,GOOG,INTC,AMD,NVDA,GE,GS,BAC,JPM,MS
2024-07-15,233.3089,450.506,192.72,656.45,494.4669,187.2909,34.2428,179.83,128.3994,158.538,482.1172,40.8879,205.4367,102.0007
2024-07-16,233.7269,446.0998,193.02,656.32,488.1186,184.6137,34.1235,177.55,126.3201,161.8069,492.6855,43.0743,208.9283,102.931
2024-07-17,227.8146,440.1454,187.93,647.46,460.4135,181.7475,34.2428,159.43,117.9527,155.6565,491.8627,42.9279,212.107,103.6481
2024-07-18,223.1365,437.0194,183.75,643.04,474.2262,178.3637,34.6502,155.77,121.0518,157.7729,476.2208,41.9811,205.3683,101.5647
2024-07-19,223.2659,433.7842,183.13,633.34,475.163,178.5329,32.7721,151.58,117.8928,158.1107,474.9671,41.8738,205.1727,98.9289
2024-07-22,222.9175,439.5698,182.55,647.5,485.7368,182.474,33.1596,155.87,123.501,161.7175,477.0338,41.2881,205.6617,99.268
2024-07-23,223.9626,441.4653,186.41,642.76,487.0224,182.7228,32.7423,154.0,122.5513,170.8983,482.0388,41.3955,205.7106,100.2952
2024-07-24,217.5227,425.6367,180.83,635.99,459.696,173.5369,31.5002,144.63,114.2139,161.2604,476.7008,41.1808,204.0088,98.8126
2024-07-25,216.4776,415.2166,179.85,634.09,451.8628,168.3518,30.904,138.32,112.2445,163.6152,481.6078,40.683,204.0871,100.3534
2024-07-26,216.9454,422.0343,182.5,631.37,464.1109,167.8741,31.1524,139.99,113.0243,168.7223,488.7775,40.6732,207.5787,100.9639
2024-07-29,217.2241,423.4832,183.2,626.96,464.1208,170.3124,30.6357,139.75,111.5548,168.7819,482.5971,40.1071,206.2192,99.3068
2024-07-30,217.7815,419.7022,181.71,622.58,461.6094,171.0389,29.9401,138.44,103.6972,166.4072,495.281,40.2925,210.4639,100.5472
2024-07-31,221.0462,415.1669,186.98,628.35,473.2097,172.3227,30.5462,144.48,116.983,169.1098,498.572,39.3457,208.1264,100.9138
2024-08-01,217.3436,413.9364,184.07,624.85,496.0415,171.6261,28.8669,132.54,109.1755,168.6627,489.8451,38.5551,203.3927,99.4961
2024-08-02,218.8366,405.382,167.9,613.64,486.4743,167.5954,21.3446,132.5,107.2361,159.2534,460.9707,36.681,194.7664,93.7176
2024-08-05,208.2959,392.1435,161.02,598.55,474.1066,159.8725,19.9832,134.82,100.4183,157.3457,449.5895,35.7733,190.6195,90.0217
2024-08-06,206.2654,396.5695,161.93,609.57,492.404,159.773,19.705,130.18,104.2171,161.2306,460.5594,36.0368,195.94,90.9016
2024-08-07,208.8433,395.3985,162.77,611.48,487.2516,159.982,18.99,128.67,98.8788,161.0915,463.292,36.4077,195.9987,90.0608
2024-08-08,212.3171,399.6261,165.8,630.35,507.8909,163.0572,20.49,136.32,104.9368,164.5492,475.7899,37.296,199.5783,92.5247
2024-08-09,215.2334,402.9308,166.94,633.94,516.0032,164.5998,19.71,134.27,104.7169,166.0595,480.1876,37.3643,201.2801,92.6127
2024-08-12,216.768,403.7147,166.8,633.14,514.1894,163.1667,19.36,136.77,108.9856,165.8011,475.5254,37.2569,201.6615,92.73
2024-08-13,220.4949,410.86,170.23,648.02,526.7364,165.1372,20.47,141.13,116.1033,166.8842,481.8331,37.54,203.3731,94.5584
2024-08-14,220.9434,413.6883,170.1,661.68,524.9625,161.2558,19.92,140.75,118.0427,166.8742,488.4542,37.8816,205.6226,97.2277
2024-08-15,223.9328,418.5796,177.59,663.22,535.4964,162.3904,20.69,147.36,122.8212,168.8515,488.7677,38.0963,206.9038,98.401
2024-08-16,225.2582,416.0345,177.06,674.07,525.6202,163.9529,20.87,148.56,124.5407,168.3348,493.9,38.3989,209.2707,99.1832
2024-08-19,225.0987,419.0767,178.22,688.53,527.4739,167.5954,21.52,155.28,129.9589,169.8351,494.3114,38.721,210.7182,99.4863
2024-08-20,225.7166,422.3277,178.88,698.54,524.9326,168.1527,20.99,156.4,127.2098,168.9012,487.1222,37.7645,209.8086,98.5379
2024-08-21,225.607,421.6715,180.11,697.12,533.3338,166.8291,21.41,157.81,128.4594,170.1034,486.2603,37.823,209.8868,98.4499
2024-08-22,223.7435,413.1315,176.13,688.96,530.1149,164.6993,20.1,151.7,123.7009,168.5931,487.5238,38.3013,211.8722,98.3228
2024-08-23,226.0454,414.3643,177.04,686.73,526.1983,166.63,20.54,154.98,129.3291,170.1233,498.954,38.8186,213.5153,99.6232
2024-08-26,226.3842,411.0835,175.5,688.44,519.3417,167.1277,20.13,149.99,126.4201,170.1233,497.4358,38.9651,214.3565,100.0534
2024-08-27,227.2313,411.4315,173.12,695.72,517.3286,165.5851,20.07,150.5,128.2595,169.8948,496.8384,38.721,215.3443,99.809
2024-08-28,225.6966,408.2103,170.8,683.84,515.0165,163.714,19.61,146.36,125.5703,170.7691,492.9891,38.9943,216.4299,99.9263
2024-08-29,228.9851,410.7157,172.12,692.48,516.4516,162.6193,20.13,145.49,117.5529,172.4682,499.62,39.2091,217.3297,100.3174
2024-08-30,228.1979,414.7123,178.5,701.35,519.5311,164.3211,22.04,148.56,119.3323,173.5015,502.7236,39.7752,219.8628,101.3049
2024-09-03,221.9897,407.0571,176.25,675.32,510.0137,157.8522,20.1,136.94,107.9659,163.1582,480.2697,39.7264,215.4616,97.0615
2024-09-04,220.0764,406.5202,173.33,679.68,510.9903,157.056,19.43,140.87,106.1765,165.2944,483.4028,39.5312,214.5129,97.9219
2024-09-05,221.601,406.0132,177.89,683.62,515.0963,157.8422,19.4,139.44,107.1761,162.8005,480.6835,39.1798,212.8503,97.345
2024-09-06,220.0465,399.3621,171.39,665.77,498.5629,151.4031,18.89,134.35,102.7975,160.1973,472.5355,38.0795,207.7938,94.4411
2024-09-09,220.1362,403.3587,175.4,675.42,503.0675,149.0214,19.07,138.15,106.4364,164.2909,481.3633,38.777,212.0483,95.9957
2024-09-10,219.339,411.7894,179.55,673.62,503.0675,149.4898,18.98,142.84,108.0659,165.9104,460.2396,38.5903,201.0454,94.4704
2024-09-11,221.8801,420.5779,184.52,681.47,510.0834,151.6224,19.64,149.86,116.8731,165.2845,464.22,38.3152,202.6787,94.8713
2024-09-12,221.9897,424.5149,187.0,686.8,523.8065,155.0006,19.36,150.77,119.1126,168.613,467.0674,38.0991,202.0625,94.49
2024-09-13,221.7206,428.084,186.49,697.06,522.8298,157.8208,19.66,152.31,119.0726,177.1381,471.9247,37.9714,199.8326,96.0642
2024-09-16,215.5623,428.8296,184.89,696.5,531.9672,158.4387,20.91,152.08,116.7531,180.2778,478.0036,38.4135,203.2948,97.8632
2024-09-17,216.0306,432.6175,186.88,706.91,534.9948,159.7242,21.47,150.82,115.5634,179.1749,478.2303,38.8556,204.6543,97.6188
2024-09-18,219.917,428.3027,186.43,690.47,536.6258,160.2524,20.77,148.29,113.3439,182.3743,477.4322,38.9244,202.9721,97.0908
2024-09-19,228.0683,436.1369,189.87,704.32,557.7237,162.6739,21.14,156.74,117.8429,184.9676,496.3983,40.1524,205.8573,98.489
2024-09-20,227.4007,432.7368,191.6,701.03,559.9681,164.0691,21.84,155.95,115.9733,186.2295,491.0779,39.5629,206.4539,100.1903
2024-09-23,225.6767,430.987,193.88,705.37,563.0206,162.5045,22.56,156.75,116.2332,187.4615,490.073,39.17,206.7962,100.1903
2024-09-24,226.5736,426.6723,193.96,722.26,561.9433,163.0725,22.81,158.32,120.8422,188.4452,490.674,38.7573,206.9429,100.2978
2024-09-25,225.5771,429.5952,192.53,721.56,566.911,162.4248,23.54,162.02,123.4816,188.1173,483.8954,38.5609,205.5737,100.0632
2024-09-26,226.723,428.7998,191.16,711.43,566.4422,163.2619,23.92,167.49,124.0114,183.6793,489.5902,38.8261,205.1727,102.2729
2024-09-27,226.9921,425.529,187.97,707.35,565.9634,164.7168,23.91,164.35,121.372,184.4654,491.1567,38.7082,205.8769,101.7938
2024-09-30,232.1838,427.7957,186.33,709.27,571.0308,166.6102,23.46,164.08,121.412,187.6496,487.8069,38.9833,206.229,101.9209
2024-10-01,225.4176,418.2416,185.13,706.13,575.0509,167.836,22.69,159.75,116.9731,185.3809,482.9397,38.5314,202.4929,102.0969
2024-10-02,225.9856,414.7023,184.76,711.09,571.3999,166.7298,22.39,159.78,118.8226,185.5202,484.7329,38.5412,202.7374,102.1947
2024-10-03,224.8795,414.1158,181.96,706.8,581.3354,166.6302,22.26,162.85,122.8217,182.9827,478.9298,38.5609,200.7226,102.2436
2024-10-04,226.0056,413.6386,186.51,719.7,594.473,167.9755,22.59,170.9,124.8912,186.157,487.8561,39.4058,207.847,105.4799
2024-10-07,220.9135,407.1565,180.8,701.92,583.3405,163.8199,22.38,170.97,127.6906,185.0425,487.3241,39.2584,207.5616,105.2453
2024-10-08,224.9792,412.2964,182.72,721.76,591.4305,165.1254,23.32,172.8,132.8594,186.5451,489.2453,39.2289,207.3845,105.0986
2024-10-09,228.736,415.0304,185.17,727.43,589.0564,162.4946,23.46,171.02,132.6195,188.3461,497.7283,39.4843,210.0119,106.6141
2024-10-10,228.2377,413.4199,186.65,730.29,582.3928,162.6141,23.22,164.18,134.779,187.1919,496.2899,39.2682,209.4411,105.6755
2024-10-11,226.7529,413.8971,188.82,722.79,588.4977,163.9495,23.56,167.89,134.769,190.2169,508.6843,41.2134,218.7402,108.0025
2024-10-14,230.4898,416.7006,187.54,713.0,588.9666,165.7731,23.44,165.27,138.0382,191.6796,515.0392,41.1741,217.9431,109.782
2024-10-15,233.0309,416.303,187.69,705.98,584.8268,166.3212,22.66,156.64,131.5697,189.6298,514.6746,41.4001,218.8386,109.7234
2024-10-16,230.9681,413.6982,186.89,702.0,575.3701,166.1618,22.31,156.13,135.6887,191.2318,522.0443,42.0485,220.0687,116.8512
2024-10-17,231.3368,414.2947,187.53,687.65,575.5098,163.9395,22.44,156.25,136.8985,191.6697,521.197,41.852,220.8362,116.7828
2024-10-18,234.1768,415.7263,188.99,763.89,575.0509,164.4777,22.77,155.97,137.9682,191.6597,520.7044,41.577,221.771,118.3667
2024-10-21,235.6517,416.3427,189.07,772.07,573.7442,165.2251,22.84,157.9,143.6769,193.2717,510.1622,41.0268,219.4389,115.6486
2024-10-22,235.0338,425.0219,189.7,764.24,580.5773,166.2415,22.4,154.09,143.5569,175.7884,510.6548,41.5573,220.541,115.6877
2024-10-23,229.9517,422.1289,184.71,749.29,562.3024,163.9096,21.98,152.91,139.5279,180.7936,509.571,41.5966,219.8423,115.6486
2024-10-24,229.7624,422.2581,186.38,754.55,566.3823,163.9595,22.34,153.44,140.3777,178.8532,516.7634,41.9012,221.3873,116.5188
2024-10-25,230.5994,425.6582,187.83,754.68,571.8389,166.4109,22.68,156.23,141.5074,178.2164,505.0389,41.1545,218.7599,114.2797
2024-10-28,232.5824,424.1073,188.39,749.12,576.7368,167.7562,22.92,159.92,140.4876,174.4948,515.8569,41.8717,221.899,116.4797
2024-10-29,232.8515,429.4361,190.83,759.44,591.8195,170.5465,22.9,166.25,141.2175,173.1913,516.5466,41.7833,219.3405,116.6459
2024-10-30,229.294,430.0127,192.73,753.74,590.3432,175.5292,22.3,148.6,139.3029,173.7784,516.6648,41.5671,220.8264,115.2966
2024-10-31,225.1187,403.9851,186.4,756.03,566.1828,172.0912,21.52,144.07,132.7294,170.9325,510.1523,41.0857,218.3761,114.5624
2024-11-01,222.1292,407.9817,197.93,756.1,565.7638,172.0513,23.2,141.86,135.3688,170.8529,511.6893,41.0268,219.3798,115.1537
2024-11-04,221.2323,406.0828,195.78,755.51,559.2998,170.0881,22.52,140.71,136.0187,170.9126,503.9256,40.6043,216.2703,114.454
2024-11-05,222.6673,409.0653,199.5,763.91,571.0209,170.8156,23.32,141.66,139.8778,174.3953,519.1871,41.1447,217.953,116.0997
2024-11-06,221.9399,417.7346,207.09,780.21,570.6418,177.7116,25.05,145.1,145.5765,179.8682,587.189,44.6127,243.1147,129.5811
2024-11-07,226.6832,422.954,210.05,796.54,590.2434,181.6479,26.23,149.82,148.8457,177.9676,573.5827,43.9839,232.6052,126.5754
2024-11-08,226.4138,420.0809,208.18,795.04,587.8892,179.2363,26.2,147.95,147.596,183.8982,580.5681,44.3376,233.1956,127.6496
2024-11-11,223.6904,415.5772,206.84,805.44,581.7344,181.339,25.05,147.35,145.2265,183.6494,593.4552,45.2709,235.4687,131.5817
2024-11-12,223.6904,420.568,208.91,819.5,583.3804,182.6843,24.16,143.63,148.2559,181.7389,583.849,45.0548,235.7344,130.3892
2024-11-13,224.5783,422.7254,214.1,830.47,578.5722,179.8641,24.92,139.3,146.2363,182.6544,585.455,45.0646,237.3089,130.8327
2024-11-14,227.6708,424.4055,211.48,837.26,575.7392,176.735,25.03,138.84,146.7262,177.5198,579.9277,45.0941,238.0075,130.5075
2024-11-15,224.4585,412.5847,202.61,823.96,552.716,173.287,24.35,134.9,141.9473,176.0571,584.785,45.9292,241.3926,132.1138
2024-11-18,227.4713,413.3403,201.7,847.05,553.0353,176.1869,24.84,138.93,140.1177,176.6442,579.3169,45.8997,241.1171,131.8379
2024-11-19,227.7307,415.3585,204.61,871.32,559.7088,178.9573,24.2,139.39,146.9761,176.684,572.8044,45.5951,239.2081,130.3203
2024-11-20,228.4489,413.0719,202.88,883.85,564.1279,176.7151,24.01,137.6,145.8564,177.1019,573.3462,45.2513,236.9349,129.7782
2024-11-21,227.9701,411.2887,198.38,897.48,561.7039,168.6531,24.44,137.49,146.6362,177.8183,587.3171,45.6443,240.8514,133.0303
2024-11-22,229.3168,415.4029,197.12,897.79,557.7636,165.9924,24.5,138.35,141.9173,180.2563,593.8887,46.1748,244.5809,132.7347
2024-11-25,232.3096,417.1861,201.45,865.59,563.7189,168.8425,24.87,141.13,135.9887,179.3209,594.135,46.666,246.2931,131.7196
2024-11-26,234.4943,426.3508,207.86,872.6,572.1281,170.0283,24.05,137.72,136.8885,183.6892,596.5686,46.9116,245.9782,129.3742
2024-11-27,234.3647,421.37,205.74,877.34,567.7988,170.2276,23.65,136.24,135.3088,179.709,596.4996,46.9313,245.8011,129.3052
2024-11-29,236.7589,421.8382,207.89,886.81,572.9062,169.8988,24.05,137.175,138.2182,181.2613,599.5933,46.6758,245.7322,129.6994
2024-12-02,239.0134,429.3294,210.71,897.74,591.3707,172.3802,23.93,142.06,138.5981,179.5498,595.7714,46.2141,242.3176,129.1278
2024-12-03,242.0661,429.5485,213.44,902.17,612.1394,172.42,22.47,141.98,140.2277,179.8284,596.1377,45.9979,240.9104,128.5464
2024-12-04,242.4252,435.7447,218.16,911.06,612.2691,175.4794,21.96,143.99,145.1066,181.7489,592.801,45.5558,239.5131,128.1029
2024-12-05,242.4551,440.9248,220.55,917.87,607.431,173.7055,20.8,141.36,145.0366,172.0569,590.9098,46.1748,241.5599,128.4281
2024-12-06,242.2556,441.8712,227.03,934.74,622.2345,175.878,20.92,138.59,142.417,174.7137,593.7614,46.1847,243.4099,128.0734
2024-12-09,246.1562,444.3118,226.09,913.69,612.0596,176.6861,20.81,130.87,138.7876,170.4748,588.2563,45.3548,239.9166,126.7134
2024-12-10,247.1738,441.6321,225.04,913.35,617.7954,186.094,20.16,127.74,135.0482,170.425,579.256,45.1968,238.9817,124.9494
2024-12-11,245.8968,447.2704,230.26,936.56,631.1226,196.2503,20.12,130.15,139.2875,167.808,586.7117,45.5228,239.641,125.7378
2024-12-12,247.3633,447.8382,228.97,925.55,629.2372,193.1775,20.78,130.6,137.3178,164.0168,585.7711,45.5228,237.673,126.0531
2024-12-13,247.5329,445.557,227.46,918.87,618.8229,190.9327,20.34,126.91,134.2283,165.191,579.7016,45.1177,236.1084,125.5505
2024-12-16,250.4359,449.8604,232.93,921.08,623.2056,197.6969,20.83,126.69,131.9787,164.972,580.5432,44.9201,235.7541,127.1569
2024-12-17,252.87,452.7195,231.15,919.13,618.4136,196.6593,20.44,125.02,130.369,164.982,569.0082,44.5052,234.5536,125.8856
2024-12-18,247.4531,435.7148,220.52,889.55,596.2005,189.7056,19.3,121.41,128.8892,159.1609,544.8193,42.974,226.6912,119.2829
2024-12-19,249.1889,435.3562,223.29,902.04,594.5831,189.2566,19.06,118.88,130.6589,163.9869,548.5224,42.8554,229.2398,118.7507
2024-12-20,253.8776,434.9279,224.92,909.05,584.2802,192.509,19.52,119.21,134.6783,167.5393,560.5128,43.6359,233.8057,121.648
2024-12-23,254.6557,433.583,225.06,911.45,598.8561,195.5319,20.2,124.6,139.6475,168.1861,565.1467,43.3592,234.5831,122.6433
2024-12-24,257.5787,437.6474,229.05,932.12,606.743,197.1082,20.4,126.29,140.1974,170.6439,577.0381,43.8433,238.4405,125.2155
2024-12-26,258.3967,436.4321,227.05,924.14,602.3503,196.6393,20.44,125.06,139.9074,171.3007,575.4935,44.0113,239.2573,126.1714
2024-12-27,254.9749,428.8811,223.75,907.55,598.8161,193.5865,20.3,125.19,136.9879,169.5166,570.4934,43.8038,237.3187,124.9198
2024-12-30,251.5931,423.2029,221.3,900.43,590.2603,192.2397,19.82,122.44,137.4678,167.5432,567.8893,43.379,235.4983,123.9245
2024-12-31,249.8174,419.8857,219.39,891.32,584.5398,189.9949,20.05,120.79,134.2683,166.2375,566.9685,43.4185,235.882,123.8949
2025-01-02,243.2632,416.9769,220.22,886.73,598.2471,190.1845,20.22,120.63,138.2877,168.0315,569.2953,43.7544,236.1674,122.9686
2025-01-03,242.7744,421.7286,224.19,881.05,603.6281,192.6786,20.56,125.37,144.4467,171.3904,574.4044,44.2681,239.395,124.1117
2025-01-06,244.4104,426.2114,227.61,881.79,629.1558,197.4973,19.87,129.55,149.4059,171.8787,577.6322,44.851,238.2279,126.7725
2025-01-07,241.6271,420.7524,222.11,879.19,616.8662,196.2503,20.01,127.33,140.1174,171.7392,574.3945,45.5228,240.5226,125.0381
2025-01-08,242.116,422.934,222.13,875.0,609.708,194.9333,19.88,121.84,140.0874,172.3173,574.2955,45.6512,240.483,126.0038
2025-01-10,236.28,417.3455,218.94,837.69,614.8395,192.7185,19.15,116.04,135.8881,171.1213,554.473,44.5645,237.2585,121.6579
2025-01-13,233.8359,415.5922,218.46,840.29,607.322,191.8406,19.2,117.32,133.2085,171.0017,557.3939,44.5151,241.5513,122.19
2025-01-14,232.7186,414.078,217.76,828.4,593.2653,190.6035,19.2,116.09,131.7387,176.2741,565.8892,45.2264,244.7758,122.8109
2025-01-15,237.2976,424.6773,223.35,848.26,616.0974,196.5196,19.72,119.96,136.218,179.6928,599.9398,46.5304,249.6027,128.6548
2025-01-16,227.7107,422.9539,220.66,842.37,610.2871,193.9556,19.67,118.44,133.5484,179.1446,606.9401,46.076,251.5018,133.8384
2025-01-17,229.4266,427.3869,225.94,858.1,611.7546,197.0883,21.49,121.46,137.6878,182.2443,619.7622,45.9673,256.3385,135.8685
2025-01-21,222.1042,426.8589,230.71,869.68,615.4385,199.1634,21.77,122.28,140.8073,186.8789,628.4754,46.0957,260.1664,135.3068
2025-01-22,223.2914,444.4911,235.01,953.99,622.4669,199.5625,21.86,123.75,147.0463,187.736,626.4852,45.2363,259.9785,134.0257
2025-01-23,223.1218,444.9991,235.42,984.86,635.3954,199.1135,21.57,123.04,147.1962,200.1348,633.1884,45.829,263.0546,135.7995
2025-01-24,222.2439,442.3593,234.85,977.59,646.4171,201.4281,20.83,122.84,142.597,196.0982,630.6141,45.9574,261.9567,135.8193
2025-01-27,229.3069,432.8957,235.42,971.89,658.7866,193.3171,20.29,115.01,118.4009,193.8158,627.0298,46.5205,262.9557,134.6662
2025-01-28,237.6866,445.4873,238.15,971.83,673.2126,196.6094,19.8,114.17,128.9692,193.7859,631.5052,46.2736,264.2316,136.5288
2025-01-29,238.784,440.6359,237.07,978.15,675.3691,196.7192,19.75,117.35,123.68,198.4405,631.0893,46.1847,263.6777,136.6963
2025-01-30,237.0182,413.4006,234.64,973.24,685.8616,202.1564,20.01,118.86,124.6299,204.889,639.3272,46.155,265.3098,137.9085
2025-01-31,235.4321,413.4704,237.68,976.76,688.038,205.1195,19.43,115.95,120.0506,202.8957,634.0795,45.7401,264.3899,137.3281
2025-02-03,227.4613,409.3462,237.42,978.94,696.3043,202.1664,19.38,114.27,116.6412,203.4339,626.1288,45.6512,263.9052,136.0682
2025-02-04,232.2398,410.7907,242.06,994.87,703.0232,207.2245,19.29,119.5,118.6308,201.5103,627.9209,46.1451,265.0229,135.6813
2025-02-05,231.9106,411.7071,236.17,1011.11,703.702,192.8482,19.65,112.01,124.8099,203.9023,639.0797,46.5403,267.4858,137.8242
2025-02-06,232.6588,414.2274,238.83,1015.68,710.8102,192.8582,19.38,110.16,128.6592,205.3774,651.7237,47.1627,273.8854,139.957
2025-02-07,227.0822,408.1807,229.15,1013.93,713.336,186.7026,19.1,107.56,129.819,204.6,649.4266,46.8268,272.7974,138.8658
2025-02-10,227.3519,410.6412,233.14,1027.6,716.2113,187.7601,19.77,110.48,133.5484,204.5402,644.1096,46.1056,268.0892,136.217
2025-02-11,232.3154,409.8642,232.76,1008.08,718.6073,186.6328,20.97,111.1,132.7786,208.1283,640.852,46.2242,271.9962,136.6932
2025-02-12,236.5598,407.4734,228.93,1027.31,724.178,184.9966,22.48,111.72,131.1188,208.9455,642.5947,45.6512,272.4512,136.0186
2025-02-13,241.2137,408.9677,230.37,1043.69,727.3528,187.4409,24.13,111.81,135.2682,207.6698,642.5451,45.7697,273.3117,135.7508
2025-02-14,244.2797,406.8657,228.68,1058.6,735.4493,186.4333,23.6,113.1,138.8276,207.5801,654.0307,46.3921,273.5788,137.844
2025-02-18,244.1498,408.0711,226.65,1035.85,715.183,185.3658,27.39,114.28,139.3775,209.3841,665.5558,45.9673,276.9022,139.59
2025-02-19,244.5493,413.1815,226.63,1043.33,702.6039,186.6926,25.72,114.69,139.2075,209.8027,661.5557,45.4536,276.2098,139.5701
2025-02-20,245.5081,415.3675,222.88,1024.54,693.6887,186.2038,26.09,114.17,140.0874,208.0485,635.9212,44.7522,263.8954,133.2707
2025-02-21,245.2284,407.462,216.58,1003.15,682.4174,181.1556,24.87,110.84,134.4083,199.168,619.4256,44.2681,261.3632,130.6418
2025-02-24,246.7764,403.2597,212.71,988.47,667.0229,180.7665,24.27,108.11,130.259,198.0518,619.9603,43.9224,258.4948,128.9355
2025-02-25,246.7165,397.1709,212.8,977.24,656.4105,176.9555,22.99,103.96,126.6096,198.6099,608.8411,43.4086,254.5977,128.5684
2025-02-26,240.0452,398.9975,214.35,990.06,672.5837,174.2917,23.52,104.74,131.2588,200.9421,611.6729,43.4086,255.9726,130.0069
2025-02-27,236.9892,391.8107,208.74,963.07,657.1493,169.8122,23.09,99.51,120.1306,200.7627,601.9993,43.5865,256.2297,128.2113
2025-02-28,241.5233,396.2625,212.28,980.56,667.0928,171.8175,23.73,99.86,124.8998,206.2944,619.2036,45.5425,261.7688,132.0505
2025-03-03,237.7183,387.7781,205.02,973.7,653.9646,168.2658,22.74,98.23,114.0416,201.291,602.258,45.009,257.7826,128.1022
2025-03-04,235.621,387.8979,203.8,972.58,638.9395,172.2066,21.33,100.75,115.9713,198.1116,578.2576,42.154,247.5255,120.7511
2025-03-05,235.4313,400.2851,208.36,990.92,655.3822,174.581,20.81,101.67,117.2811,201.8292,590.1285,41.7786,248.7916,122.765
2025-03-06,235.0218,396.1627,200.7,906.36,626.8895,173.8028,20.75,98.85,110.5522,195.4006,564.8545,40.9586,243.8559,118.4198
2025-03-07,238.7569,392.5893,199.25,891.11,624.6233,175.3392,20.64,100.31,112.6718,193.2079,556.8941,41.1575,239.6423,118.3405
2025-03-10,227.1821,379.4634,194.54,866.68,596.9991,167.6085,19.93,96.63,106.9627,191.8399,529.0231,39.5967,229.6918,110.801
2025-03-11,220.5508,379.7528,196.59,895.1,604.7063,165.7807,19.78,96.76,108.7424,191.4404,528.7942,39.3779,226.6454,111.1482
2025-03-12,216.6958,382.5677,198.89,919.68,618.5334,168.7971,20.68,100.79,115.732,194.7157,533.053,39.6762,225.4189,113.0926
2025-03-13,209.4054,378.0759,193.89,890.17,589.6613,164.5322,23.7,98.11,115.572,192.1394,522.207,39.4376,222.7384,110.7911
2025-03-14,213.2104,387.848,197.95,918.0,607.1329,167.4188,24.05,100.97,121.6615,196.8226,538.7247,40.6504,229.9094,114.4219
2025-03-17,213.7197,387.9877,195.74,950.02,604.4349,166.37,25.69,104.59,119.5217,201.7354,548.6054,41.1972,231.3832,117.0211
2025-03-18,212.4115,382.8172,192.82,929.98,581.9123,162.4747,25.92,103.51,115.422,200.4972,549.0433,41.406,232.4119,117.1699
2025-03-19,214.9581,387.1093,195.54,959.49,583.611,166.0804,24.12,106.23,117.5118,205.2702,554.5757,41.9627,236.5068,118.896
2025-03-20,213.8196,386.1311,194.95,950.84,585.5495,164.8518,23.96,107.14,118.5218,203.6326,559.8892,42.2311,236.4079,119.5111
2025-03-21,217.9841,390.543,196.21,960.29,595.7916,166.0504,24.26,106.44,117.6918,203.8323,562.337,42.2212,238.9994,119.1837
2025-03-24,220.4409,392.3597,203.26,971.99,618.3742,169.726,24.22,113.85,121.4016,209.9234,577.2228,42.8177,245.3594,123.2808
2025-03-25,223.457,394.4359,205.71,997.28,625.8285,172.5826,24.2,114.81,120.6816,211.8207,583.0338,43.0264,248.3959,124.2034
2025-03-26,221.2399,389.2554,201.13,970.65,610.5103,166.9393,23.42,110.19,113.7521,207.0676,571.0735,42.5691,248.297,121.2273
2025-03-27,223.5568,389.8643,201.36,976.72,602.1167,163.883,23.62,106.65,111.4223,205.5798,556.1479,42.3107,245.4187,118.0528
2025-03-28,217.6146,378.1059,192.72,933.85,576.2966,155.8726,22.71,103.22,109.6624,199.5885,540.4262,41.0083,240.2061,114.412
2025-03-31,221.8391,374.7021,190.26,932.53,575.9169,156.0424,22.71,102.74,108.3725,199.8581,543.5805,41.4855,242.6294,115.7413
2025-04-01,222.8977,381.4896,192.17,928.38,585.5495,158.6893,22.05,102.78,110.1423,203.4928,545.7298,41.2469,241.0073,114.8187
2025-04-02,223.5968,381.4397,196.01,935.52,583.4811,158.6693,21.98,102.96,110.4123,199.4787,560.3071,41.6048,243.1438,118.3206
2025-04-03,202.9239,372.4263,178.41,917.05,531.2113,152.4468,22.43,93.8,101.7929,187.3564,508.6944,37.0019,226.2003,107.0709
2025-04-04,188.1333,359.1806,171.0,855.86,504.342,147.5626,19.85,85.76,94.3034,166.5668,468.4749,34.1885,209.2718,99.0354
2025-04-07,181.2224,357.2042,175.26,867.83,515.8531,149.0608,19.57,83.64,97.6332,167.4555,463.2012,35.3716,213.4119,100.1167
2025-04-08,172.1942,353.9103,170.66,870.4,510.0576,146.404,18.13,78.21,96.2933,169.123,459.9275,34.8248,215.8302,99.5116
2025-04-09,198.5896,389.7744,191.1,945.47,585.3197,160.8666,21.53,96.84,114.3221,186.9969,514.3064,36.9324,233.2165,110.8109
2025-04-10,190.1706,380.6512,181.22,921.17,545.87,155.1835,19.88,88.7,107.5625,181.2453,487.3707,35.64,226.0211,105.7317
2025-04-11,197.8905,387.7382,184.87,918.29,543.1521,159.2086,19.74,93.4,110.9223,181.4051,491.9877,35.7394,235.0675,107.2594
2025-04-14,202.2548,387.0993,182.12,931.28,531.0714,161.2761,20.31,94.5,110.7023,185.7288,501.4803,36.4552,233.5946,108.2415
2025-04-15,201.8753,385.0232,179.59,976.28,521.119,158.4895,19.85,95.29,112.1922,185.3993,505.371,37.7674,232.0123,109.5609
2025-04-16,194.0156,370.929,174.33,961.63,501.9238,155.3133,19.23,88.29,104.4827,182.184,496.5748,37.1113,228.5091,107.0015
2025-04-17,196.722,367.1061,172.61,973.03,501.0945,153.1759,18.93,87.5,101.483,181.5249,506.963,37.1908,230.8479,108.311
2025-04-21,192.907,358.4619,167.32,987.91,484.2874,149.6801,18.84,85.56,96.9033,178.0899,498.8733,36.7037,227.8921,105.4539
